"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"35.0","31.0","35.0","55.0","1","1","1","750.0","-168.0","8575.0","-7.0","45.0","122.0","240.0","-78.0","-798.0","90","0"
"28.0","29.0","36.0","62.0","1","1","1","868.0","-189.0","8614.0","-11.0","95.0","190.0","253.0","-93.0","-803.0","90","0"
"23.0","28.0","39.0","68.0","1","1","1","851.0","-121.0","8564.0","-17.0","22.0","186.0","250.0","-84.0","-798.0","90","0"
"13.0","27.0","39.0","77.0","1","1","1","819.0","-113.0","8543.0","-13.0","16.0","13.0","256.0","-90.0","-806.0","90","2"
"13.0","30.0","40.0","80.0","1","1","1","1072.0","-17.0","8482.0","-459.0","18.0","-4032.0","201.0","-75.0","-789.0","90","2"
"40.0","39.0","63.0","35.0","1","1","1","1135.0","-211.0","8643.0","-525.0","36.0","-4817.0","103.0","-121.0","-789.0","90","2"
"33.0","20.0","76.0","27.0","1","1","1","702.0","-119.0","8546.0","-13.0","16.0","10.0","61.0","-213.0","-773.0","90","0"
"31.0","20.0","75.0","29.0","1","1","1","515.0","-254.0","8621.0","9.0","-21.0","188.0","67.0","-209.0","-783.0","90","0"
"25.0","21.0","72.0","35.0","1","1","1","694.0","-215.0","8576.0","28.0","11.0","327.0","61.0","-213.0","-783.0","90","0"
"19.0","22.0","70.0","41.0","1","1","1","770.0","-196.0","8580.0","32.0","74.0","288.0","66.0","-208.0","-782.0","90","0"
"10.0","23.0","69.0","49.0","1","1","1","748.0","-103.0","8552.0","-13.0","16.0","11.0","58.0","-204.0","-774.0","90","2"
"12.0","27.0","71.0","52.0","1","1","1","1000.0","-183.0","8503.0","-439.0","8.0","-3874.0","70.0","-262.0","-790.0","90","2"
"41.0","17.0","33.0","22.0","1","1","1","960.0","-122.0","8536.0","-476.0","79.0","-4423.0","112.0","-322.0","-800.0","90","2"
"66.0","18.0","48.0","21.0","1","1","1","728.0","-187.0","8541.0","-13.0","17.0","10.0","215.0","-345.0","-811.0","90","0"
"64.0","19.0","46.0","25.0","1","1","1","382.0","-159.0","8550.0","3.0","8.0","-53.0","223.0","-349.0","-805.0","90","0"
"60.0","20.0","45.0","30.0","1","1","1","770.0","-172.0","8522.0","-59.0","17.0","100.0","220.0","-356.0","-806.0","90","0"
"63.0","23.0","45.0","47.0","1","1","1","764.0","-132.0","8584.0","3.0","-25.0","27.0","218.0","-354.0","-804.0","90","0"
"45.0","25.0","43.0","46.0","1","1","1","714.0","-69.0","8529.0","2.0","65.0","17.0","225.0","-347.0","-787.0","90","0"
"39.0","27.0","39.0","53.0","1","1","1","722.0","-213.0","8497.0","14.0","8.0","129.0","220.0","-344.0","-798.0","90","0"
"32.0","46.0","38.0","59.0","1","1","1","756.0","-146.0","8541.0","-14.0","28.0","65.0","215.0","-339.0","-801.0","90","0"
"26.0","31.0","35.0","73.0","1","1","1","881.0","-170.0","8597.0","16.0","-18.0","26.0","215.0","-345.0","-811.0","90","0"
"18.0","33.0","33.0","74.0","1","1","1","777.0","-271.0","8627.0","21.0","-76.0","122.0","218.0","-350.0","-798.0","90","0"
"8.0","37.0","32.0","75.0","1","1","1","781.0","-131.0","8542.0","-13.0","15.0","12.0","219.0","-347.0","-789.0","90","3"
"7.0","34.0","34.0","84.0","1","1","1","949.0","-376.0","8422.0","482.0","42.0","4484.0","153.0","-343.0","-777.0","90","3"
"31.0","89.0","22.0","56.0","1","1","1","1191.0","-359.0","8379.0","609.0","-37.0","5997.0","64.0","-260.0","-774.0","90","3"
"34.0","57.0","17.0","33.0","1","1","1","762.0","-138.0","8543.0","-13.0","17.0","11.0","96.0","-122.0","-780.0","90","0"
"111.0","59.0","18.0","37.0","1","1","1","590.0","-152.0","8609.0","42.0","7.0","138.0","100.0","-130.0","-790.0","90","0"
"116.0","60.0","58.0","33.0","1","1","1","678.0","-32.0","8525.0","-6.0","-13.0","244.0","106.0","-124.0","-780.0","90","0"
"106.0","64.0","33.0","40.0","1","1","1","891.0","-224.0","8607.0","46.0","49.0","192.0","105.0","-119.0","-777.0","90","0"
"110.0","72.0","28.0","44.0","1","1","1","922.0","-158.0","8675.0","29.0","-68.0","168.0","106.0","-118.0","-776.0","90","0"
"108.0","65.0","53.0","63.0","1","1","1","649.0","-167.0","8601.0","-9.0","35.0","33.0","124.0","-108.0","-766.0","90","3"
"61.0","60.0","6.0","30.0","1","1","1","1079.0","-337.0","8491.0","527.0","7.0","5127.0","179.0","-69.0","-781.0","90","3"
"63.0","58.0","110.0","30.0","1","1","1","1135.0","-441.0","8399.0","565.0","-15.0","5319.0","290.0","-102.0","-790.0","90","3"
"53.0","31.0","62.0","7.0","1","1","1","804.0","-204.0","8536.0","-14.0","18.0","13.0","341.0","-205.0","-809.0","90","0"
"50.0","32.0","62.0","10.0","1","1","1","514.0","-228.0","8585.0","-29.0","5.0","43.0","343.0","-211.0","-813.0","90","0"
"43.0","34.0","60.0","17.0","1","1","1","663.0","-153.0","8687.0","7.0","20.0","0.0","340.0","-206.0","-812.0","90","0"
"37.0","36.0","59.0","24.0","1","1","1","753.0","-197.0","8571.0","31.0","25.0","-21.0","341.0","-193.0","-813.0","90","0"
"30.0","38.0","58.0","30.0","1","1","1","896.0","-119.0","8597.0","-19.0","-22.0","77.0","336.0","-200.0","-816.0","90","0"
"21.0","41.0","56.0","38.0","1","1","1","729.0","-257.0","8552.0","-8.0","-8.0","-33.0","333.0","-203.0","-809.0","90","0"
"15.0","44.0","54.0","45.0","1","1","1","933.0","-337.0","8515.0","28.0","1.0","150.0","327.0","-193.0","-807.0","90","0"
"4.0","46.0","52.0","54.0","1","1","1","841.0","-220.0","8523.0","-13.0","17.0","12.0","316.0","-206.0","-812.0","90","1"
"8.0","46.0","53.0","51.0","1","1","1","1085.0","-196.0","8535.0","-14.0","57.0","-84.0","325.0","-213.0","-813.0","90","1"
"14.0","44.0","54.0","45.0","1","1","1","934.0","-175.0","8567.0","-33.0","31.0","-97.0","332.0","-214.0","-812.0","90","1"
"21.0","40.0","56.0","39.0","1","1","1","873.0","-152.0","8404.0","-23.0","80.0","-136.0","336.0","-204.0","-814.0","90","1"
"28.0","38.0","57.0","33.0","1","1","1","707.0","-227.0","8398.0","-64.0","11.0","-188.0","342.0","-196.0","-810.0","90","1"
"35.0","36.0","59.0","25.0","1","1","1","819.0","-203.0","8685.0","-51.0","-36.0","-142.0","343.0","-197.0","-817.0","90","1"
"42.0","33.0","61.0","20.0","1","1","1","786.0","-215.0","8593.0","-12.0","12.0","-161.0","345.0","-197.0","-819.0","90","1"
"49.0","31.0","64.0","11.0","1","1","1","740.0","-207.0","8580.0","-48.0","-34.0","-263.0","341.0","-191.0","-813.0","90","1"
"60.0","27.0","68.0","4.0","1","1","1","824.0","-192.0","8521.0","-13.0","15.0","10.0","330.0","-190.0","-826.0","90","2"
"91.0","62.0","112.0","24.0","1","1","1","851.0","-163.0","8536.0","-13.0","15.0","13.0","293.0","-103.0","-801.0","90","0"
"69.0","60.0","107.0","28.0","1","1","1","465.0","-156.0","8494.0","-37.0","-44.0","86.0","297.0","-97.0","-795.0","90","0"
"64.0","57.0","66.0","32.0","1","1","1","845.0","-122.0","8536.0","30.0","30.0","78.0","296.0","-116.0","-808.0","90","0"
"59.0","55.0","71.0","39.0","1","1","1","823.0","-105.0","8405.0","32.0","41.0","55.0","303.0","-119.0","-801.0","90","0"
"68.0","48.0","55.0","46.0","1","1","1","754.0","-162.0","8496.0","-34.0","-42.0","113.0","309.0","-113.0","-811.0","90","0"
"61.0","77.0","51.0","66.0","1","1","1","766.0","-177.0","8499.0","17.0","26.0","212.0","305.0","-123.0","-813.0","90","0"
"53.0","60.0","48.0","64.0","1","1","1","820.0","-173.0","8543.0","-2.0","36.0","145.0","312.0","-112.0","-810.0","90","0"
"46.0","61.0","51.0","48.0","1","1","1","877.0","-149.0","8496.0","-8.0","-54.0","179.0","307.0","-133.0","-811.0","90","0"
"87.0","87.0","38.0","59.0","1","1","1","932.0","-287.0","8651.0","0.0","42.0","235.0","321.0","-133.0","-819.0","90","0"
"35.0","33.0","89.0","67.0","1","1","1","908.0","-239.0","8554.0","6.0","18.0","176.0","318.0","-140.0","-812.0","90","0"
"26.0","80.0","100.0","70.0","1","1","1","880.0","-233.0","8413.0","-11.0","3.0","294.0","323.0","-145.0","-813.0","90","0"
"18.0","88.0","92.0","74.0","1","1","1","772.0","-168.0","8475.0","21.0","7.0","281.0","323.0","-145.0","-809.0","90","0"
"11.0","95.0","86.0","83.0","1","1","1","830.0","-192.0","8529.0","20.0","-4.0","28.0","325.0","-141.0","-815.0","90","1"
"15.0","88.0","79.0","77.0","1","1","1","1072.0","-100.0","8568.0","-31.0","31.0","-2.0","324.0","-146.0","-806.0","90","1"
"24.0","37.0","77.0","69.0","1","1","1","887.0","-93.0","8586.0","-66.0","-92.0","-148.0","323.0","-141.0","-813.0","90","1"
"30.0","39.0","83.0","58.0","1","1","1","787.0","-194.0","8629.0","-18.0","62.0","-44.0","322.0","-132.0","-806.0","90","1"
"37.0","69.0","49.0","52.0","1","1","1","898.0","-32.0","8382.0","-43.0","2.0","-31.0","317.0","-141.0","-807.0","90","1"
"44.0","63.0","48.0","51.0","1","1","1","930.0","-158.0","8553.0","-15.0","-47.0","-153.0","317.0","-139.0","-807.0","90","1"
"50.0","81.0","101.0","48.0","1","1","1","750.0","-125.0","8464.0","-34.0","3.0","-54.0","308.0","-134.0","-810.0","90","1"
"57.0","74.0","48.0","43.0","1","1","1","802.0","-194.0","8511.0","-48.0","-8.0","-153.0","318.0","-136.0","-812.0","90","1"
"65.0","76.0","54.0","34.0","1","1","1","912.0","-256.0","8419.0","-29.0","89.0","-154.0","311.0","-127.0","-809.0","90","1"
"73.0","52.0","73.0","42.0","1","1","1","793.0","-165.0","8475.0","-60.0","29.0","-89.0","305.0","-119.0","-809.0","90","1"
"78.0","58.0","68.0","36.0","1","1","1","919.0","-235.0","8535.0","-48.0","-34.0","-220.0","303.0","-119.0","-807.0","90","1"
"87.0","61.0","96.0","32.0","1","1","1","861.0","-178.0","8529.0","-13.0","15.0","13.0","310.0","-114.0","-804.0","90","3"
"61.0","34.0","62.0","5.0","1","1","1","896.0","-367.0","8446.0","441.0","64.0","4293.0","332.0","-160.0","-802.0","90","3"
"56.0","26.0","66.0","5.0","1","1","1","763.0","-225.0","8553.0","-14.0","15.0","11.0","333.0","-269.0","-809.0","90","0"
"53.0","27.0","66.0","8.0","1","1","1","522.0","-208.0","8544.0","-9.0","13.0","16.0","329.0","-281.0","-817.0","90","0"
"47.0","26.0","68.0","15.0","1","1","1","742.0","-267.0","8458.0","6.0","14.0","56.0","333.0","-275.0","-815.0","90","0"
"44.0","25.0","70.0","27.0","1","1","1","795.0","-184.0","8563.0","7.0","-15.0","85.0","324.0","-270.0","-816.0","90","0"
"34.0","24.0","79.0","27.0","1","1","1","712.0","-126.0","8486.0","19.0","-25.0","11.0","332.0","-280.0","-808.0","90","0"
"30.0","22.0","75.0","33.0","1","1","1","776.0","-229.0","8615.0","9.0","57.0","53.0","319.0","-269.0","-807.0","90","0"
"46.0","21.0","76.0","42.0","1","1","1","772.0","-265.0","8645.0","13.0","21.0","155.0","324.0","-278.0","-816.0","90","0"
"14.0","20.0","44.0","47.0","1","1","1","738.0","-155.0","8530.0","-25.0","-8.0","130.0","315.0","-277.0","-801.0","90","0"
"5.0","19.0","83.0","56.0","1","1","1","801.0","-194.0","8536.0","-13.0","13.0","13.0","319.0","-277.0","-823.0","90","2"
"4.0","21.0","82.0","55.0","1","1","1","1179.0","-336.0","8531.0","-489.0","2.0","-4274.0","333.0","-231.0","-823.0","90","2"
"103.0","31.0","88.0","79.0","1","1","1","1016.0","-201.0","8581.0","-544.0","11.0","-4769.0","301.0","-129.0","-815.0","90","2"
"77.0","10.0","55.0","19.0","1","1","1","798.0","-103.0","8532.0","-14.0","15.0","12.0","216.0","-80.0","-786.0","90","0"
"74.0","10.0","54.0","25.0","1","1","1","548.0","-132.0","8532.0","5.0","-18.0","140.0","205.0","-83.0","-787.0","90","0"
"66.0","10.0","55.0","28.0","1","1","1","702.0","-94.0","8454.0","-8.0","-3.0","108.0","209.0","-97.0","-795.0","90","0"
"58.0","10.0","54.0","36.0","1","1","1","826.0","-63.0","8566.0","19.0","10.0","198.0","223.0","-79.0","-799.0","90","0"
"51.0","10.0","54.0","43.0","1","1","1","826.0","-155.0","8559.0","-27.0","-18.0","197.0","222.0","-88.0","-780.0","90","0"
"43.0","10.0","55.0","52.0","1","1","1","888.0","-114.0","8450.0","-25.0","-5.0","163.0","232.0","-98.0","-790.0","90","0"
"36.0","11.0","56.0","57.0","1","1","1","844.0","-185.0","8490.0","9.0","67.0","265.0","245.0","-97.0","-789.0","90","0"
"29.0","9.0","56.0","64.0","1","1","1","811.0","-139.0","8365.0","-12.0","7.0","242.0","257.0","-101.0","-799.0","90","0"
"22.0","8.0","57.0","71.0","1","1","1","828.0","-303.0","8468.0","18.0","-6.0","265.0","254.0","-102.0","-798.0","90","0"
"15.0","7.0","58.0","79.0","1","1","1","953.0","-208.0","8597.0","42.0","76.0","318.0","267.0","-93.0","-801.0","90","0"
"5.0","5.0","60.0","88.0","1","1","1","781.0","-110.0","8549.0","-14.0","21.0","12.0","274.0","-96.0","-810.0","90","2"
"6.0","6.0","58.0","89.0","1","1","1","953.0","20.0","8510.0","-372.0","80.0","-3326.0","230.0","-82.0","-798.0","90","2"
"14.0","17.0","60.0","9.0","1","1","1","822.0","-105.0","8561.0","-380.0","-30.0","-3503.0","154.0","-96.0","-788.0","90","2"
"58.0","12.0","87.0","5.0","1","1","1","743.0","-124.0","8546.0","-13.0","16.0","12.0","89.0","-149.0","-777.0","90","2"
"56.0","12.0","87.0","4.0","1","1","1","849.0","-96.0","8454.0","-363.0","-41.0","-3467.0","71.0","-197.0","-787.0","90","2"
"62.0","68.0","87.0","20.0","1","1","1","723.0","-148.0","8552.0","-13.0","19.0","16.0","76.0","-264.0","-782.0","90","0"
"62.0","87.0","86.0","21.0","1","1","1","285.0","-51.0","8521.0","-8.0","20.0","247.0","77.0","-259.0","-779.0","90","0"
"52.0","53.0","80.0","16.0","1","1","1","593.0","-238.0","8477.0","35.0","-33.0","247.0","72.0","-252.0","-776.0","90","0"
"44.0","59.0","62.0","22.0","1","1","1","722.0","-105.0","8508.0","32.0","85.0","219.0","69.0","-259.0","-789.0","90","0"
"37.0","31.0","70.0","28.0","1","1","1","644.0","-101.0","8418.0","-37.0","15.0","302.0","73.0","-255.0","-779.0","90","0"
"32.0","33.0","64.0","33.0","1","1","1","828.0","-148.0","8578.0","-12.0","25.0","182.0","69.0","-249.0","-781.0","90","0"
"23.0","36.0","59.0","40.0","1","1","1","767.0","-204.0","8499.0","16.0","11.0","166.0","72.0","-250.0","-778.0","90","0"
"16.0","39.0","59.0","47.0","1","1","1","729.0","-63.0","8582.0","10.0","40.0","223.0","71.0","-247.0","-771.0","90","0"
"7.0","43.0","51.0","56.0","1","1","1","766.0","-137.0","8539.0","-14.0","13.0","11.0","78.0","-260.0","-768.0","90","2"
"99.0","90.0","81.0","72.0","1","1","1","973.0","-105.0","8562.0","-438.0","24.0","-4081.0","100.0","-298.0","-792.0","90","2"
"45.0","12.0","53.0","41.0","1","1","1","715.0","-179.0","8551.0","-15.0","13.0","13.0","182.0","-342.0","-796.0","90","0"
"43.0","11.0","53.0","43.0","1","1","1","269.0","-210.0","8542.0","10.0","-3.0","219.0","175.0","-337.0","-805.0","90","0"
"37.0","11.0","53.0","50.0","1","1","1","599.0","-223.0","8575.0","59.0","-29.0","62.0","155.0","-347.0","-799.0","90","0"
"30.0","11.0","54.0","56.0","1","1","1","744.0","-113.0","8554.0","0.0","70.0","337.0","164.0","-336.0","-792.0","90","0"
"23.0","9.0","56.0","64.0","1","1","1","561.0","-166.0","8471.0","-26.0","-8.0","157.0","165.0","-347.0","-799.0","90","0"
"16.0","8.0","58.0","71.0","1","1","1","707.0","-213.0","8535.0","40.0","-78.0","45.0","155.0","-343.0","-793.0","90","0"
"8.0","8.0","57.0","79.0","1","1","1","741.0","-126.0","8444.0","-10.0","69.0","144.0","158.0","-344.0","-788.0","90","0"
"4.0","7.0","58.0","92.0","1","1","1","811.0","-180.0","8535.0","-12.0","16.0","10.0","169.0","-349.0","-799.0","90","2"
"4.0","8.0","57.0","62.0","1","1","1","979.0","-199.0","8522.0","-433.0","-60.0","-3857.0","220.0","-362.0","-808.0","90","2"
"54.0","7.0","96.0","8.0","1","1","1","801.0","-178.0","8536.0","-13.0","14.0","11.0","303.0","-317.0","-811.0","90","2"
"52.0","8.0","88.0","6.0","1","1","1","998.0","-230.0","8439.0","-442.0","-69.0","-3960.0","336.0","-258.0","-812.0","90","2"
"56.0","14.0","87.0","16.0","1","1","1","799.0","-121.0","8530.0","-13.0","14.0","11.0","334.0","-154.0","-806.0","90","0"
"54.0","16.0","85.0","21.0","1","1","1","568.0","-133.0","8611.0","-13.0","-4.0","94.0","327.0","-155.0","-813.0","90","0"
"48.0","17.0","82.0","17.0","1","1","1","744.0","-149.0","8526.0","18.0","82.0","177.0","331.0","-157.0","-811.0","90","0"
"44.0","53.0","69.0","35.0","1","1","1","660.0","-218.0","8495.0","-34.0","4.0","122.0","331.0","-163.0","-807.0","90","0"
"35.0","49.0","78.0","31.0","1","1","1","901.0","-247.0","8592.0","-17.0","14.0","148.0","331.0","-161.0","-811.0","90","0"
"28.0","45.0","70.0","31.0","1","1","1","903.0","-246.0","8530.0","-1.0","56.0","187.0","326.0","-166.0","-818.0","90","0"
"22.0","34.0","66.0","52.0","1","1","1","918.0","-76.0","8564.0","59.0","37.0","32.0","335.0","-171.0","-815.0","90","0"
"14.0","37.0","63.0","49.0","1","1","1","789.0","-321.0","8587.0","-4.0","-3.0","196.0","324.0","-176.0","-810.0","90","0"
"5.0","44.0","59.0","58.0","1","1","1","833.0","-195.0","8542.0","-13.0","16.0","10.0","312.0","-182.0","-826.0","90","2"
"19.0","64.0","62.0","47.0","1","1","1","1108.0","-132.0","8419.0","-438.0","53.0","-4344.0","294.0","-134.0","-814.0","90","2"
"55.0","9.0","56.0","41.0","1","1","1","1193.0","-138.0","8612.0","-532.0","46.0","-4739.0","225.0","-91.0","-799.0","90","2"
"83.0","23.0","49.0","46.0","1","1","1","797.0","-78.0","8545.0","-11.0","15.0","13.0","132.0","-114.0","-784.0","90","0"
"81.0","23.0","71.0","23.0","1","1","1","395.0","-97.0","8469.0","-15.0","24.0","152.0","131.0","-111.0","-793.0","90","0"
"75.0","23.0","71.0","30.0","1","1","1","821.0","-177.0","8561.0","5.0","-7.0","112.0","134.0","-110.0","-776.0","90","0"
"68.0","55.0","72.0","13.0","1","1","1","777.0","-238.0","8476.0","6.0","-32.0","152.0","142.0","-104.0","-790.0","90","0"
"59.0","52.0","43.0","43.0","1","1","1","784.0","-19.0","8528.0","-13.0","77.0","267.0","131.0","-97.0","-789.0","90","0"
"52.0","36.0","36.0","52.0","1","1","1","767.0","-160.0","8467.0","33.0","60.0","132.0","144.0","-96.0","-782.0","90","0"
"47.0","39.0","56.0","56.0","1","1","1","889.0","-27.0","8609.0","25.0","15.0","277.0","149.0","-89.0","-783.0","90","0"
"105.0","44.0","57.0","85.0","1","1","1","808.0","-150.0","8580.0","17.0","-35.0","284.0","156.0","-86.0","-784.0","90","0"
"20.0","46.0","25.0","31.0","1","1","1","674.0","-197.0","8475.0","65.0","-17.0","281.0","161.0","-91.0","-783.0","90","0"
"12.0","50.0","19.0","33.0","1","1","1","832.0","-139.0","8640.0","13.0","51.0","469.0","165.0","-83.0","-789.0","90","0"
"4.0","52.0","15.0","35.0","1","1","1","801.0","-152.0","8531.0","-12.0","15.0","12.0","183.0","-85.0","-791.0","90","1"
"7.0","51.0","74.0","87.0","1","1","1","1090.0","-142.0","8528.0","-13.0","102.0","65.0","182.0","-86.0","-790.0","90","1"
"15.0","47.0","20.0","80.0","1","1","1","798.0","-122.0","8543.0","-12.0","15.0","11.0","189.0","-79.0","-781.0","90","3"
"14.0","44.0","22.0","76.0","1","1","1","1019.0","-532.0","8490.0","440.0","64.0","4848.0","252.0","-80.0","-784.0","90","3"
"45.0","64.0","21.0","23.0","1","1","1","1232.0","-292.0","8452.0","644.0","10.0","6014.0","329.0","-155.0","-807.0","90","3"
"40.0","59.0","25.0","23.0","1","1","1","774.0","-181.0","8538.0","-14.0","16.0","13.0","320.0","-290.0","-814.0","90","0"
"38.0","60.0","24.0","26.0","1","1","1","477.0","-62.0","8541.0","-20.0","-5.0","-59.0","318.0","-288.0","-804.0","90","0"
"43.0","56.0","26.0","32.0","1","1","1","720.0","-212.0","8532.0","-44.0","-13.0","44.0","310.0","-294.0","-814.0","90","0"
"32.0","65.0","27.0","38.0","1","1","1","842.0","-112.0","8639.0","-8.0","37.0","-105.0","321.0","-289.0","-813.0","90","0"
"17.0","58.0","29.0","45.0","1","1","1","782.0","-391.0","8574.0","-15.0","-10.0","-17.0","309.0","-283.0","-811.0","90","0"
"14.0","64.0","32.0","52.0","1","1","1","819.0","-209.0","8592.0","2.0","91.0","58.0","306.0","-278.0","-806.0","90","0"
"5.0","60.0","34.0","44.0","1","1","1","759.0","-229.0","8516.0","-10.0","15.0","14.0","289.0","-287.0","-809.0","90","3"
"84.0","66.0","96.0","71.0","1","1","1","788.0","-383.0","8498.0","362.0","1.0","3597.0","256.0","-306.0","-790.0","90","3"
"61.0","59.0","7.0","33.0","1","1","1","920.0","-322.0","8527.0","451.0","16.0","4161.0","193.0","-315.0","-799.0","90","3"
"62.0","56.0","109.0","34.0","1","1","1","922.0","-237.0","8520.0","426.0","92.0","4304.0","120.0","-300.0","-780.0","90","3"
"55.0","35.0","64.0","8.0","1","1","1","701.0","-141.0","8549.0","-11.0","20.0","11.0","87.0","-229.0","-783.0","90","0"
"51.0","37.0","62.0","11.0","1","1","1","408.0","-138.0","8621.0","6.0","38.0","56.0","84.0","-242.0","-778.0","90","0"
"45.0","39.0","59.0","17.0","1","1","1","591.0","-22.0","8458.0","3.0","33.0","31.0","71.0","-231.0","-777.0","90","0"
"39.0","43.0","54.0","25.0","1","1","1","713.0","24.0","8547.0","-13.0","0.0","114.0","71.0","-247.0","-789.0","90","0"
"32.0","45.0","51.0","57.0","1","1","1","802.0","-121.0","8567.0","6.0","17.0","91.0","71.0","-235.0","-775.0","90","0"
"25.0","48.0","49.0","36.0","1","1","1","889.0","-129.0","8548.0","34.0","67.0","107.0","66.0","-234.0","-782.0","90","0"
"18.0","50.0","45.0","43.0","1","1","1","752.0","-190.0","8593.0","-38.0","-2.0","154.0","64.0","-232.0","-778.0","90","0"
"8.0","54.0","42.0","52.0","1","1","1","776.0","-101.0","8546.0","-15.0","14.0","12.0","51.0","-239.0","-789.0","90","2"
"55.0","59.0","64.0","48.0","1","1","1","952.0","-141.0","8577.0","-417.0","16.0","-3858.0","92.0","-292.0","-792.0","90","2"
"38.0","13.0","52.0","50.0","1","1","1","892.0","-129.0","8362.0","-523.0","43.0","-4778.0","158.0","-344.0","-808.0","90","2"
"67.0","45.0","43.0","55.0","1","1","1","735.0","-188.0","8543.0","-15.0","14.0","9.0","277.0","-331.0","-805.0","90","0"
"65.0","44.0","50.0","60.0","1","1","1","484.0","-207.0","8536.0","1.0","53.0","4.0","262.0","-326.0","-814.0","90","0"
"46.0","61.0","45.0","65.0","1","1","1","583.0","-161.0","8554.0","-23.0","14.0","-33.0","274.0","-330.0","-818.0","90","0"
"50.0","50.0","48.0","45.0","1","1","1","773.0","-146.0","8609.0","24.0","10.0","-86.0","268.0","-332.0","-808.0","90","0"
"44.0","28.0","51.0","47.0","1","1","1","705.0","-190.0","8520.0","34.0","-18.0","55.0","277.0","-333.0","-805.0","90","0"
"37.0","24.0","98.0","80.0","1","1","1","776.0","-144.0","8497.0","47.0","64.0","7.0","275.0","-337.0","-817.0","90","0"
"30.0","19.0","27.0","30.0","1","1","1","663.0","-156.0","8467.0","-33.0","-14.0","199.0","277.0","-325.0","-807.0","90","0"
"132.0","73.0","25.0","73.0","1","1","1","696.0","-92.0","8592.0","-17.0","33.0","-3.0","271.0","-335.0","-815.0","90","2"
"17.0","6.0","97.0","46.0","1","1","1","1015.0","-109.0","8475.0","-444.0","81.0","-4121.0","320.0","-284.0","-810.0","90","2"
"15.0","12.0","89.0","26.0","1","1","1","1052.0","-352.0","8453.0","-535.0","-3.0","-4670.0","339.0","-201.0","-813.0","90","2"
"93.0","23.0","53.0","10.0","1","1","1","979.0","-227.0","8421.0","-495.0","10.0","-4698.0","306.0","-124.0","-812.0","90","2"
"86.0","21.0","44.0","6.0","1","1","1","1064.0","-154.0","8421.0","-579.0","61.0","-4725.0","233.0","-75.0","-801.0","90","2"
"101.0","74.0","17.0","24.0","1","1","1","825.0","-185.0","8541.0","-12.0","12.0","12.0","112.0","-114.0","-774.0","90","0"
"99.0","74.0","22.0","26.0","1","1","1","488.0","-232.0","8628.0","16.0","47.0","167.0","118.0","-102.0","-768.0","90","0"
"93.0","83.0","52.0","31.0","1","1","1","709.0","-173.0","8590.0","6.0","43.0","165.0","113.0","-101.0","-781.0","90","0"
"87.0","58.0","44.0","42.0","1","1","1","640.0","-281.0","8544.0","60.0","-64.0","114.0","114.0","-106.0","-782.0","90","0"
"81.0","54.0","56.0","38.0","1","1","1","729.0","-213.0","8525.0","1.0","-41.0","220.0","126.0","-102.0","-784.0","90","0"
"75.0","56.0","40.0","36.0","1","1","1","897.0","-141.0","8582.0","-39.0","24.0","171.0","132.0","-108.0","-774.0","90","0"
"114.0","57.0","101.0","55.0","1","1","1","942.0","-168.0","8589.0","2.0","21.0","109.0","125.0","-97.0","-785.0","90","0"
"59.0","62.0","20.0","55.0","1","1","1","790.0","-95.0","8548.0","-13.0","18.0","15.0","140.0","-96.0","-774.0","90","3"
"52.0","56.0","7.0","38.0","1","1","1","1028.0","-372.0","8483.0","480.0","-42.0","4907.0","194.0","-74.0","-776.0","90","3"
"77.0","56.0","60.0","39.0","1","1","1","809.0","-184.0","8530.0","-11.0","16.0","15.0","309.0","-127.0","-801.0","90","0"
"75.0","56.0","69.0","42.0","1","1","1","471.0","-199.0","8611.0","-19.0","57.0","95.0","317.0","-121.0","-809.0","90","0"
"68.0","53.0","54.0","49.0","1","1","1","783.0","-133.0","8607.0","-25.0","18.0","86.0","315.0","-115.0","-807.0","90","0"
"59.0","76.0","51.0","38.0","1","1","1","769.0","-244.0","8563.0","19.0","38.0","152.0","317.0","-131.0","-807.0","90","0"
"52.0","62.0","49.0","47.0","1","1","1","809.0","-149.0","8561.0","8.0","12.0","131.0","315.0","-131.0","-811.0","90","0"
"46.0","80.0","44.0","55.0","1","1","1","905.0","-185.0","8476.0","-24.0","11.0","96.0","313.0","-139.0","-807.0","90","0"
"39.0","67.0","50.0","53.0","1","1","1","809.0","-189.0","8461.0","14.0","33.0","107.0","323.0","-147.0","-811.0","90","0"
"106.0","89.0","109.0","54.0","1","1","1","882.0","-32.0","8478.0","15.0","27.0","60.0","322.0","-144.0","-812.0","90","0"
"22.0","31.0","89.0","42.0","1","1","1","770.0","-223.0","8470.0","-28.0","45.0","185.0","322.0","-146.0","-808.0","90","0"
"12.0","98.0","73.0","80.0","1","1","1","772.0","-96.0","8572.0","-16.0","24.0","3.0","322.0","-160.0","-812.0","90","2"
"6.0","10.0","57.0","89.0","1","1","1","1070.0","-101.0","8545.0","-431.0","61.0","-4065.0","288.0","-112.0","-808.0","90","2"
"5.0","12.0","53.0","92.0","1","1","1","974.0","-144.0","8477.0","-484.0","16.0","-4355.0","207.0","-73.0","-791.0","90","2"
